dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,image,source,channel_source,threshold,time_sec
0.3625105891412611,0.22138194405248202,0.2675579201054345,0.5619329576924067,0.9433713845753435,0.9298282199435606,0.0745697021484375,0.03550550672743055,13.png,Neo,C4G4,P10,3.084
0.3476621315499861,0.21040619971756308,0.24280490346534744,0.6119281825992685,0.9297499305655491,0.9184655083550192,0.08948262532552083,0.03550550672743055,13.png,Neo,C4G4,P12,3.084
0.33015426750198984,0.19771543027995447,0.22121896162524626,0.650463184031778,0.9157030807794777,0.9062856038411304,0.10439893934461805,0.03550550672743055,13.png,Neo,C4G4,P14,3.084
0.37419508232442905,0.23015989080622257,0.3197873277116327,0.450912042784619,0.9646921505689938,0.9464501274956436,0.0500640869140625,0.03550550672743055,13.png,Neo,C4G4,Triangle,3.084
0.4248392646924693,0.2697116904767974,0.4039173482563909,0.4480469869160309,0.9756592755615229,0.9569261338975532,0.03938462999131945,0.03550550672743055,13.png,Neo,C4G4,Triangle_clean,3.084
0.19122775490938365,0.8717083197936679,0,0,0,0,0,0,13.png,Neo,C4G4,SOFT_AUPRC,0
0.3733765655341303,0.22954087444137616,0.2977919236124079,0.5003820074489063,0.9565639271412884,0.9403669569227271,0.05966016981336805,0.03550550672743055,13.png,Neo,C6G6,P08,3.102
0.3602451946771254,0.21969455037284774,0.2658800527439945,0.5584471397189579,0.943237789207587,0.9295756022135259,0.07457478841145833,0.03550550672743055,13.png,Neo,C6G6,P10,3.102
0.34471346219052634,0.20825002458287584,0.2407403898982171,0.60677108203581,0.9295530531814871,0.9180925157334914,0.0894894070095486,0.03550550672743055,13.png,Neo,C6G6,P12,3.102
0.3263856910883975,0.195018463543524,0.2186911334848622,0.6430617897045922,0.9154253430412472,0.9057549370659569,0.1044040256076389,0.03550550672743055,13.png,Neo,C6G6,P14,3.102
0.3766121775644165,0.23199150095839813,0.31001172767103574,0.4796581033327859,0.9607001100403781,0.9436204698350534,0.05493503146701389,0.03550550672743055,13.png,Neo,C6G6,Triangle,3.102
0.4250213128728847,0.26985845354400123,0.3838247748093064,0.47612453442819397,0.9718623545831829,0.9542609320746366,0.044043646918402776,0.03550550672743055,13.png,Neo,C6G6,Triangle_clean,3.102
0.19802166131483,0.8706911974369828,0,0,0,0,0,0,13.png,Neo,C6G6,SOFT_AUPRC,0
0.062218262806225,0.03210798286102501,0.04962623994541409,0.08337312577591281,0.9412233116885235,0.9107649061414776,0.05964999728732639,0.03550550672743055,13.png,Neo,BH isolated,P08,3.086
0.06657424522488192,0.03443330837010876,0.04913820546635838,0.10318976220031363,0.9264926645595936,0.8972608778211654,0.07456122504340278,0.03550550672743055,13.png,Neo,BH isolated,P10,3.086
0.06964566715501795,0.036079214043762235,0.04864137643535669,0.12257664024442623,0.9117444390928011,0.8837246365017211,0.0894741482204861,0.03550550672743055,13.png,Neo,BH isolated,P12,3.086
0.07148051192552944,0.037064967384332285,0.0478967029397356,0.1408174959411036,0.8969540256151382,0.8701070149739436,0.10438707139756945,0.03550550672743055,13.png,Neo,BH isolated,P14,3.086
0.014166279609841242,0.007133668576771865,0.03739272578660116,0.00873842039919361,0.9917188450328717,0.9568176269531088,0.008297390407986112,0.03550550672743055,13.png,Neo,BH isolated,Triangle,3.086
0.013959795788124616,0.007028959312364128,0.04237288135582961,0.008356412950048535,0.9930477673752905,0.9580858018663032,0.007002088758680556,0.03550550672743055,13.png,Neo,BH isolated,Triangle_clean,3.086
0.03788510070189151,0.5132212871605966,0,0,0,0,0,0,13.png,Neo,BH isolated,SOFT_AUPRC,0
0.0902354743329254,0.04724952899698796,0.07196022727270683,0.12095310858555966,0.9425768437039501,0.91340467664929,0.05967881944444445,0.03550550672743055,13.png,Neo,BHboost+G6,P08,3.044
