dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,method
0.11910346220156272,0.06332270797891501,0.15008807985901346,0.09872283448344353,0.9190986868581136,0.8153873697916401,0.083154296875,0.12641927083333335,gabor_coh_clahe_median7_P10
0.21550967086401163,0.12076819209681948,0.1500469939059364,0.38229992790184825,0.6866122132625581,0.6481412760416455,0.322099609375,0.12641927083333335,gabor_coh_clahe_Hyst
0.3793605142953173,0.23408075493752684,0.5530235769948935,0.2887012050673889,0.9662324305793263,0.8805794270833046,0.06599609375,0.12641927083333335,gabor_c6_P08
0.41225965284047306,0.25965180867136556,0.5220187830476987,0.34063755278598706,0.9548635435452983,0.8772135416666381,0.08249348958333333,0.12641927083333335,gabor_c6_P10
0.4329780781560765,0.2763063312136621,0.49296284117050543,0.38600782778855036,0.9425444545467744,0.8721874999999716,0.09899088541666666,0.12641927083333335,gabor_c6_P12
0.3360279176605521,0.20194324245399387,0.21387803300811045,0.7834998455039697,0.5832525972186812,0.6085677083333135,0.4631119791666667,0.12641927083333335,gabor_c6_DTD40h85
0.3360279176605521,0.20194324245399387,0.21387803300811045,0.7834998455039697,0.5832525972186812,0.6085677083333135,0.4631119791666667,0.12641927083333335,gabor_c6_DTD40h90
0.3360279176605521,0.20194324245399387,0.21387803300811045,0.7834998455039697,0.5832525972186812,0.6085677083333135,0.4631119791666667,0.12641927083333335,gabor_c6_DTD40h92
0.36486599422702454,0.22314134067228442,0.24313510456915077,0.7307137707280023,0.6708239555230705,0.6783951822916445,0.37993815104166667,0.12641927083333335,gabor_c6_DTD50h85
0.36486599422702454,0.22314134067228442,0.24313510456915077,0.7307137707280023,0.6708239555230705,0.6783951822916445,0.37993815104166667,0.12641927083333335,gabor_c6_DTD50h90
0.36486599422702454,0.22314134067228442,0.24313510456915077,0.7307137707280023,0.6708239555230705,0.6783951822916445,0.37993815104166667,0.12641927083333335,gabor_c6_DTD50h92
0.39398064010825157,0.2453150005207953,0.2795420456874948,0.6670614893396161,0.751207315437214,0.7405696614583092,0.301669921875,0.12641927083333335,gabor_c6_DTD60h85
0.39681396951823567,0.2475158602766713,0.2824034709049772,0.6670614893396161,0.7547062944358872,0.743626302083309,0.29861328125,0.12641927083333335,gabor_c6_DTD60h90
0.39681396951823567,0.2475158602766713,0.2824034709049772,0.6670614893396161,0.7547062944358872,0.743626302083309,0.29861328125,0.12641927083333335,gabor_c6_DTD60h92
0.43098451086102924,0.27468467573735733,0.5457810403344597,0.35608713564724587,0.957114218002379,0.8811328124999713,0.08248046875,0.12641927083333335,gabor_c6_median7_P10
0.4314062569467476,0.27502739881329596,0.5081875632832275,0.374781130909369,0.9475115887376493,0.8751074218749715,0.093232421875,0.12641927083333335,gabor_c6_Hyst
0.31377658944370507,0.18608245353454578,0.4576689539416213,0.23872180451121675,0.959063063600149,0.8679980468749717,0.06594075520833333,0.12641927083333335,almeida_c6_P08
0.34948641613536335,0.21174404109843772,0.44275502547275275,0.2886754557626201,0.9474221579645202,0.8641438802083051,0.08242513020833334,0.12641927083333335,almeida_c6_P10
0.3723147599716311,0.22873879471017508,0.4240908342930972,0.3318055412503008,0.9347937875422584,0.858564453124972,0.09890950520833333,0.12641927083333335,almeida_c6_P12
0.33684272577220364,0.20253209422337984,0.21842604201704702,0.7356833865483738,0.6190509904457893,0.633795572916646,0.4257942708333333,0.12641927083333335,almeida_c6_DTD40h85
0.3386909004513935,0.20386988823658345,0.22012136746856026,0.734138428262248,0.6235970547465151,0.6375716145833126,0.42162760416666667,0.12641927083333335,almeida_c6_DTD40h90
0.3386909004513935,0.20386988823658345,0.22012136746856026,0.734138428262248,0.6235970547465151,0.6375716145833126,0.42162760416666667,0.12641927083333335,almeida_c6_DTD40h92
